Age,Fare,SibSp,Parch,Pclass,Embarked_Q,Embarked_S,Sex_male,Age_score,Embarked Q_score,Embarked S_score,Fare_score,Parch_score,Pclass_score,Sex male_score,SibSp_score,index
24.0,79.2,0,0,1,0,0,1,-0.075207741072422,0.012290792748336542,0.02937609165696174,0.060133197110101906,-0.062241204935319636,0.18008634296773673,-0.3719947826290396,0.04365102089227763,140
0.0,15.2458,0,2,3,0,0,0,0.2868125979237971,0.025430584478335502,0.028105183413827513,0.03193546774870856,0.044488879836266884,-0.19367236098352567,0.3505587377155857,0.03706890847864443,141
22.0,7.75,0,0,3,0,1,0,-0.0802188253749704,0.013281929094782041,-0.037395939391516864,-0.10359606995136238,-0.06502964023501831,-0.20895998928117598,0.3568227965912516,0.04439427261205287,142
24.0,15.85,1,0,3,0,1,0,-0.06857435670568097,0.03434746755399089,-0.029343236948196585,0.03737333578032448,-0.058640325422349746,-0.20041714897651608,0.3614877868855346,-0.012746737607309712,143
19.0,6.75,0,0,3,1,0,1,-0.06347137515313268,-0.0076130031649606685,0.0294308523970281,-0.10678466607558407,-0.07196455742737762,-0.18552396571561489,-0.3725123628995029,0.05066856067269414,144
18.0,11.5,0,0,2,0,1,1,-0.0733905832151656,0.009811966216385715,-0.02833948855829898,0.0036640435731112174,-0.07755133322533038,0.08010123919505226,-0.3860855621061351,0.044309916608761844,145
19.0,36.75,1,1,2,0,1,1,-0.06824462819126192,-0.006270334321436548,-0.03267842023710256,0.060191724912770174,0.06151406091385335,0.06958299976998429,-0.36726460106577086,-0.013795890154684652,146
27.0,7.7958,0,0,3,0,1,1,-0.04500433631577294,0.0012883300668050154,-0.029781741316253916,-0.11000032911647394,-0.06709150470351867,-0.189282711927647,-0.364278013152367,0.04704655869727695,147
9.0,34.375,2,2,3,0,1,0,-0.08106123791736759,0.004308275698055839,-0.027704373510544136,0.04173291808388391,0.05839457597907029,-0.2080734284034793,0.35158842731949763,0.0006821282812781781,148
36.5,26.0,0,2,2,0,1,1,-0.17494853143404002,0.002802495850191558,-0.02716424034860473,0.032735014626563225,0.06149555477728672,0.07158958687099047,-0.3698547315463524,0.04697101496151896,149
42.0,13.0,0,0,2,0,1,1,-0.18591994266177944,0.004172844816429778,-0.007241496818980459,5.333722658990938e-05,-0.0709921401434221,0.08104497991017597,-0.38641473063692433,0.0450503606020758,150
51.0,12.525,0,0,2,0,1,1,-0.16278953867589593,0.016475957460509342,-0.0300049345131129,0.009943626476081432,-0.07157966902817796,0.08618147379345924,-0.38223750279974095,0.031122645481200223,151
22.0,66.6,1,0,1,0,1,0,-0.07313997526501653,0.026946605569300775,-0.04029931767800812,0.07422204876567697,-0.04455147142915445,0.1823942268834045,0.3772415790443013,-0.009973435746078448,152
55.5,8.05,0,0,3,0,1,1,-0.17816344139293136,0.02591559233870272,-0.028581915581163984,-0.0045110400332069485,-0.07060410665453037,-0.17680612124588094,-0.36504591998438085,0.04159189009320011,153
40.5,14.5,0,2,3,0,1,1,-0.1816583451286071,0.012445241036371596,-0.025100848117785384,0.04847205021826623,0.06430275786037457,-0.1851316534872496,-0.3593015833942395,0.045336709314177506,154
0.0,7.3125,0,0,3,0,1,1,0.2954973496426733,-0.009934027942988484,-0.03284166573528649,-0.11951562446353278,-0.08062147028529118,-0.1745605327726922,-0.3462515751208216,0.05139778997967919,155
51.0,61.3792,0,1,1,0,0,1,-0.16750358038047178,0.009245457532313844,0.02036109925584304,0.063405360497603,0.06266270634178615,0.15495659302289094,-0.372134970474876,0.04460080808184457,156
16.0,7.7333,0,0,3,1,0,0,-0.0709516254534561,-0.006847074728222508,0.03442408405461267,-0.10318736004557894,-0.06999041702801617,-0.197930578814528,0.3688161525305577,0.03791433054236799,157
30.0,8.05,0,0,3,0,1,1,-0.02706376341333344,0.015597140235099638,-0.02951745409794427,0.007971775829673849,-0.06959121558075948,-0.18310689273477038,-0.3611047801532345,0.038739561845672045,158
0.0,8.6625,0,0,3,0,1,1,0.2969489969162302,0.008909608552346243,-0.03903500157276655,0.00629860013335945,-0.06744958812662505,-0.16685608196978755,-0.35648757173910073,0.03852979850327531,159
0.0,69.55,8,2,3,0,1,1,0.2867126139522724,0.01645985990760916,-0.024380520361313357,0.06970037813505026,0.04651026287331314,-0.17980359382582842,-0.35523689235287814,-0.19013583499053355,160
44.0,16.1,0,1,3,0,1,1,-0.17592442057512372,0.008270901925532854,-0.027813925468021267,0.025855539453983768,0.04991541381324511,-0.18255432685664955,-0.3615808825587354,0.0347163906434664,161
40.0,15.75,0,0,2,0,1,0,-0.1638917255478334,0.012228593442120315,-0.031659929346387755,0.03572103032491449,-0.06353600622656737,0.09292699830071462,0.3796545724566466,0.0415780102407449,162
26.0,7.775,0,0,3,0,1,1,-0.04628261264431609,0.005014138542507747,-0.028327149106538472,-0.1119843503490374,-0.06599855529038484,-0.176438184017131,-0.37775113453271614,0.03665350076432504,163
17.0,8.6625,0,0,3,0,1,1,-0.07606564474363339,0.016719873636836177,-0.02928464072026921,-0.002372239867515824,-0.08013472361886204,-0.1790740553390236,-0.3602379407268939,0.0443116078730254,164
1.0,39.6875,4,1,3,0,1,1,0.28653519786708426,0.01912082590258868,-0.033832858931735314,0.0625746255492945,0.04336938978998456,-0.1773668402793646,-0.3452289875287412,-0.15137194314535637,165
9.0,20.525,0,2,3,0,1,1,-0.0770747057881173,0.0008406648659866955,-0.04650934602311774,0.026064024395114432,0.05766971233572525,-0.18114651888821218,-0.3504722569345362,0.02770674883816941,166
0.0,55.0,0,1,1,0,1,0,0.2780735313696521,0.017168236272877987,-0.036360505544910875,0.06398021656209817,0.05359107685441378,0.18041379125196016,0.36609256603381074,0.04348438705888238,167
45.0,27.9,1,4,3,0,1,0,-0.1795041213083301,0.025195927388494438,-0.03199331725254997,0.030483135916908256,0.01824066754368011,-0.20748809849678268,0.3550532429462587,-0.016843567112595603,168
0.0,25.925,0,0,1,0,1,1,0.2777163304600045,0.004381823144736814,-0.024288935423052837,0.02370156337057916,-0.05686272143743174,0.17054102495778214,-0.3792314797502593,0.04132323694493556,169
28.0,56.4958,0,0,3,0,1,1,-0.0315933855757574,0.007034593644212198,-0.027456070929582455,0.07105191174658433,-0.07015250216714897,-0.18533432324822569,-0.3668898201813042,0.038213377507147366,170
61.0,33.5,0,0,1,0,1,1,-0.17331434045326044,0.0075367663186521475,-0.03267665866596433,0.07565616170374194,-0.0608058347191945,0.1763141575430581,-0.38274532717559767,0.05613429708154026,171
4.0,29.125,4,1,3,1,0,1,0.3046593288153426,-0.012523760688963796,0.036457449075365245,0.031960545860890754,0.06556583007714117,-0.1664268721283295,-0.3528581328584621,-0.11541536401172195,172
1.0,11.1333,1,1,3,0,1,0,0.28586975295484734,0.015598964750681501,-0.03127919076124642,0.013034842893863977,0.05059936151895731,-0.20328163706949412,0.3463661802502986,-0.0044051945346256045,173
21.0,7.925,0,0,3,0,1,1,-0.06575889704715389,0.01563346804468932,-0.022580214006707414,0.016300413869400836,-0.06384930264828612,-0.18477676244423466,-0.36272214711687206,0.03549336949158401,174
56.0,30.6958,0,0,1,0,0,1,-0.17716336409862893,0.005391335946717972,0.021492718902698327,0.03361068920764377,-0.06973353863658027,0.15714556916058592,-0.3809088391081439,0.037507651025316516,175
18.0,7.8542,1,1,3,0,1,1,-0.07342400956392571,0.011081839061717755,-0.033775094376015065,-0.1060654086118358,0.06106656901453867,-0.17383200868240792,-0.36486182786614424,-0.010431785938210644,176
0.0,25.4667,3,1,3,0,1,1,0.292682247919302,0.01145774053327542,-0.024468658384018755,0.02737208203964971,0.05456974426795915,-0.17466073916694935,-0.356755866065268,-0.1349430456862047,177
50.0,28.7125,0,0,1,0,0,0,-0.1814013331395088,0.00974708429076483,0.03487535119364618,0.020078416458685074,-0.043952208642750325,0.18317547751616498,0.37769326746126747,0.05248326353640402,178
30.0,13.0,0,0,2,0,1,1,-0.038732778853625735,-0.0077970436627311755,-0.01951503064425496,0.010045350950824082,-0.04755155186650779,0.07459179955413309,-0.374814348220475,0.04742677093602026,179
36.0,0.0,0,0,3,0,1,1,-0.16794952287401438,0.01642796448164735,-0.01788326289897567,-0.10615902683811776,-0.055405471284962274,-0.17576369914365403,-0.35990212622098106,0.03912955982404517,180
0.0,69.55,8,2,3,0,1,0,0.2791231386486874,0.006525193322157097,-0.0373039170977738,0.07004136999761304,0.0379293586541663,-0.19706979558575732,0.3581204734962461,-0.14500865701149557,181
0.0,15.05,0,0,2,0,0,1,0.28854100745671163,0.00835080881818324,0.027457908781302012,0.03619980430488996,-0.06968972814061687,0.08291021068469545,-0.3668315883301962,0.036111317774302945,182
9.0,31.3875,4,2,3,0,1,1,-0.061568907520809915,0.007540431292050777,-0.03637447835625111,0.07719624824006655,0.0461906147251054,-0.18352773555395455,-0.35760565122429566,-0.10968172030276908,183
1.0,39.0,2,1,2,0,1,1,0.2909240824224566,0.0015400848548100471,-0.027696680332025485,0.07353104032839258,0.04694331900686211,0.09304325148309286,-0.364208512745491,-0.04503552771953886,184
4.0,22.025,0,2,3,0,1,0,0.27886513571752514,0.014874404428208263,-0.0228125854504041,0.02614095586349334,0.047850215363864704,-0.20308926289086388,0.3568025149284354,0.049514033005633784,185
0.0,50.0,0,0,1,0,1,1,0.2833154907603503,0.00631535363581649,-0.034443328040315836,0.08535604855120449,-0.0558502164461165,0.16735544426181007,-0.3809818674034732,0.04248059338302189,186
0.0,15.5,1,0,3,1,0,0,0.27902802211960726,0.004510863446813671,0.03935593052818768,0.029210903056037425,-0.06044080861687598,-0.2060931278483087,0.3572187775148382,-0.024047957102792613,187
45.0,26.55,0,0,1,0,1,1,-0.17255130764273996,0.016763167877385445,-0.039656222683619353,0.027427023235168754,-0.0710037723086284,0.15492887808182243,-0.3757457854306348,0.05126619726257681,188
40.0,15.5,1,1,3,1,0,1,-0.18065543822654725,-0.015921322376734118,0.02987866189989363,0.04119617905679465,0.07178522720034342,-0.184599837393947,-0.3629178953276912,-0.024928837444339425,189
36.0,7.8958,0,0,3,0,1,1,-0.1841650290505003,0.006209759314447459,-0.02637972421298267,-0.1158740565867172,-0.06534375146512922,-0.18228304723775804,-0.3536292237138425,0.039254176034330346,190
32.0,13.0,0,0,2,0,1,0,-0.025302882336520102,-0.0029955565374050986,-0.03289529230079495,0.0030015855782995894,-0.058644281002522884,0.0994128688425457,0.3792652141161888,0.04312330386548806,191
19.0,13.0,0,0,2,0,1,1,-0.08107941085856107,0.023894628895649507,-0.027456856072385242,-0.0036422104801925423,-0.06033597095419848,0.07537720323813223,-0.37919077580474336,0.049891943611378976,192
19.0,7.8542,1,0,3,0,1,0,-0.07254422632762918,0.028805007724364336,-0.03170046683594091,-0.09700666784938573,-0.06475569776384901,-0.19936537209445465,0.3652216579062171,-0.00889859271374501,193
3.0,26.0,1,1,2,0,1,1,0.3001152749138528,0.020513674849827822,-0.026927920633436478,0.0361407818719597,0.07403027330671937,0.08028618954809498,-0.36272327935543225,-0.012190586005518983,194
44.0,27.7208,0,0,1,0,0,0,-0.17156643619892578,-0.0017230499979445225,0.031639449677752576,0.030533532762471234,-0.05343069505707232,0.18676007380035242,0.37769346018106437,0.05338455534126695,195
58.0,146.5208,0,0,1,0,0,0,-0.17473697234368843,0.0073357489598190806,0.03287657417861642,0.06568765224332615,-0.055961780906862255,0.1995076124289165,0.37217156339601376,0.043370487819382436,196
0.0,7.75,0,0,3,1,0,1,0.2840570979475824,-0.015462699523458393,0.022224010433202945,-0.1127089926392514,-0.06163422166407329,-0.1746290405364628,-0.3590419668840611,0.041059450143797735,197
42.0,8.4042,0,1,3,0,1,1,-0.18381054041736894,0.007019297390930784,-0.021618766669850117,0.010859891388074609,0.06455627261775775,-0.1748179312642868,-0.3578898033485557,0.03915595768441127,198
0.0,7.75,0,0,3,1,0,0,0.2736615789909817,-0.0020428357507915455,0.02842364613810082,-0.1088414097279832,-0.048627339687749495,-0.1989246123449952,0.3592792474417273,0.046005878277082954,199
24.0,13.0,0,0,2,0,1,0,-0.07149447359902146,0.03917716614295917,-0.028401283662648266,-0.0011765184722134904,-0.05699605595800277,0.1062556864268536,0.366533855199294,0.050626694710692186,200
28.0,9.5,0,0,3,0,1,1,-0.04208300580251828,0.004239987157247273,-0.024514182971697766,0.007532278343575826,-0.05581234332775347,-0.17514159935255094,-0.3608207569719426,0.03275182434779304,201
0.0,69.55,8,2,3,0,1,1,0.28140679445164324,0.012437249399778331,-0.01979548925292401,0.05889054754038521,0.037956582399483414,-0.18537600711017949,-0.3457624579233765,-0.18381016759236188,202
34.0,6.4958,0,0,3,0,1,1,-0.047038911359075244,-0.006467253370717176,-0.03272221770656845,-0.1104233656167952,-0.06391603602634477,-0.18449061852530896,-0.36145350605103543,0.03974311494639469,203
45.5,7.225,0,0,3,0,0,1,-0.18089063025733593,0.010171494696530088,0.0318617749112173,-0.11253366162159373,-0.07044138152679821,-0.18588644893769365,-0.3605276905403243,0.047335850091608726,204
18.0,8.05,0,0,3,0,1,1,-0.07422592466315611,0.013159683668449013,-0.044024460345595075,0.010016016655340184,-0.061898300863481644,-0.1718033878928954,-0.35480936320007445,0.04094448120028958,205
2.0,10.4625,0,1,3,0,1,0,0.2780408425151806,0.01929977615077378,-0.030655418550664462,0.010643637955249927,0.04044295561941511,-0.20450732783122216,0.3614636696509959,0.03876758714688458,206
32.0,15.85,1,0,3,0,1,1,-0.043787543531215715,0.0064792863602589415,-0.04244461808747128,0.0448735546994339,-0.07187549145772958,-0.18714378405099627,-0.35062849508974014,-0.007556161602662785,207
26.0,18.7875,0,0,3,0,0,1,-0.03422120144439643,0.007321510263840505,0.0257194974990982,0.027645212017370486,-0.049655828046680985,-0.1768115738934779,-0.36243348269679404,0.04283043382462884,208
16.0,7.75,0,0,3,1,0,0,-0.0628957255117927,-0.011916154026396765,0.03297209949975117,-0.1032021389531974,-0.06250668231669439,-0.1982885654509626,0.37626310785873707,0.03846807529256709,209
40.0,31.0,0,0,1,0,0,1,-0.17870501870973815,0.023538253392839853,0.0376698220308333,0.028418522660554116,-0.06193758199654135,0.1779920492454006,-0.3816518105775709,0.03972321111390152,210
24.0,7.05,0,0,3,0,1,1,-0.0778405620514939,-0.0012187719411377322,-0.03939368003379607,-0.10656464521284491,-0.07212355543063845,-0.17588713496432884,-0.35440377719146055,0.05134172450844529,211
35.0,21.0,0,0,2,0,1,0,-0.029406790194077465,0.00338490753402647,-0.03878437952059488,0.022240938873907136,-0.07189986556194998,0.10159300458287476,0.3875826099004069,0.04161464043104487,212
22.0,7.25,0,0,3,0,1,1,-0.07173684810637654,0.008526414164515772,-0.02394536996152063,-0.11369497269728025,-0.0507541260092672,-0.18360289234868343,-0.36854087442494116,0.041919905365960144,213
30.0,13.0,0,0,2,0,1,1,-0.04230368991384592,0.004598143832621404,-0.013881881822734058,0.005370978977557972,-0.07353355168592887,0.08190358621479418,-0.38219760790569324,0.03748097664871828,214
0.0,7.75,1,0,3,1,0,1,0.27443328176371445,0.008998430509455566,0.03767074384919532,-0.1141869378567599,-0.06129120746950933,-0.1752301542913918,-0.3610508341228834,-0.016316364847991628,215
31.0,113.275,1,0,1,0,0,0,-0.04213989643202326,0.007619029892420043,0.04265223149397132,0.06044221519475331,-0.05471782459840194,0.1858216123816552,0.374847595096004,0.004865506293812031,216
27.0,7.925,0,0,3,0,1,0,-0.04515070208239173,0.009374078312996312,-0.02296000485380753,0.010543929870749452,-0.07037876837386148,-0.20017177690021418,0.366058326209323,0.05485444045306774,217
42.0,27.0,1,0,2,0,1,1,-0.17508077523725135,0.009165052186684695,-0.028778203775059352,0.03320361023466726,-0.06331833463143884,0.08219929551898637,-0.3773138776768835,-0.004793363471376783,218
32.0,76.2917,0,0,1,0,0,0,-0.03231174467181527,0.012926589967174272,0.030067130548654192,0.07278871306261837,-0.06313930454775145,0.18422335018400066,0.37547837166379416,0.03505030571051151,219
30.0,10.5,0,0,2,0,1,1,-0.0435683461909935,0.00434718853868438,-0.03273965749761912,0.013325652601432297,-0.06621467149828207,0.08183450814013736,-0.3754777751134891,0.031381000607661136,220
16.0,8.05,0,0,3,0,1,1,-0.06422979435657147,0.025100321379035218,-0.03665415814744922,0.012197551776526299,-0.06301397171305065,-0.18102010055241735,-0.36506955063151814,0.0547080521347378,221
27.0,13.0,0,0,2,0,1,1,-0.03281301303503279,0.004763219568152041,-0.029212062730475597,0.006197972729722432,-0.05648582935117914,0.0780048146729344,-0.3945175693668172,0.0379486183168664,222
51.0,8.05,0,0,3,0,1,1,-0.18541214714917686,0.0128365829285369,-0.017193405960631524,-0.0007794608342685231,-0.06917508131944827,-0.17560372255857354,-0.35585218689042525,0.03884243015345694,223
0.0,7.8958,0,0,3,0,1,1,0.290262556654687,0.016678533397471704,-0.027711586165239735,-0.120830304189067,-0.07028908701035638,-0.17218082994898506,-0.3641732412223092,0.03849910650813091,224
38.0,90.0,1,0,1,0,1,1,-0.18489652925415634,0.007165655914201072,-0.03730467097389814,0.08395628870968873,-0.07109627654510756,0.1504396517690708,-0.3721294443702151,-0.00890449425152065,225
22.0,9.35,0,0,3,0,1,1,-0.08126463403021901,0.026889985168150186,-0.024471647985260272,0.0087456057387636,-0.07629495237289512,-0.17485747213515435,-0.3554061768056559,0.04815552270479255,226
19.0,10.5,0,0,2,0,1,1,-0.07437765412573143,-0.0011241491181972604,-0.03412422854557383,0.009007156460123213,-0.07044458245289122,0.07442059532871186,-0.3717170400086356,0.04016619376056138,227
20.5,7.25,0,0,3,0,1,1,-0.06793645101582428,0.03525303521080977,-0.03168471179549253,-0.10861349186602233,-0.07623349057043985,-0.1733757319584267,-0.3710649231179312,0.04084303815404885,228
18.0,13.0,0,0,2,0,1,1,-0.06935653956151798,0.003244468827795719,-0.02660071394082679,0.0025823666649046235,-0.07147949555874376,0.0906832498841187,-0.3821310255149015,0.04302657246913583,229
0.0,25.4667,3,1,3,0,1,0,0.2804246563493028,0.014783527379076218,-0.03436817240984573,0.023252183997530033,0.06622601675094551,-0.1996005097220959,0.3499491057267869,-0.16424430123084996,230
35.0,83.475,1,0,1,0,1,0,-0.03721569066511424,0.0026944374239752703,-0.034703797594482354,0.06681885078337894,-0.07459995059785417,0.18743036613467,0.378139789749584,-0.0037121957018422394,231
29.0,7.775,0,0,3,0,1,1,-0.02996035638505569,0.008692216875698383,-0.027729892897008186,-0.11514786134007331,-0.07361348842510654,-0.18129139179290654,-0.37472485545202266,0.040090356686062305,232
59.0,13.5,0,0,2,0,1,1,-0.1773616010144085,0.013211467151072047,-0.025543629862788627,0.004244249452358389,-0.06574346731241719,0.07158383899928239,-0.37182107784913637,0.04956644734057947,233
5.0,31.3875,4,2,3,0,1,0,0.28014924522801105,0.022042965259842225,-0.03265266115054154,0.06268251508450058,0.04305654694828355,-0.19149849318429144,0.34921271033982976,-0.11450567070545495,234
24.0,10.5,0,0,2,0,1,1,-0.06973559389737825,0.0036569375828475136,-0.02048002981641964,0.010471531136337154,-0.06774845920621413,0.07795202889009849,-0.3779172341205098,0.048529048900472445,235
0.0,7.55,0,0,3,0,1,0,0.25846433766905286,-0.002668665187493156,-0.03535868448848495,-0.10476982773822319,-0.061583901577224556,-0.2013418944477241,0.36059281157751033,0.05068469331073546,236
44.0,26.0,1,0,2,0,1,1,-0.1728662919447792,0.009149506271103919,-0.028780699412386826,0.03221928836000033,-0.05841023125779041,0.07168416915064889,-0.3760352140185439,-0.012641085412016514,237
8.0,26.25,0,2,2,0,1,0,-0.07001136511149728,0.013647580935379258,-0.032659315688004356,0.01713661340709651,0.04757098540327784,0.0997169260358838,0.3864747177664689,0.0505435687014019,238
19.0,10.5,0,0,2,0,1,1,-0.07365227047771707,0.01624746019976817,-0.028241695945444185,0.011632745616223074,-0.07930510690365528,0.06966775218933632,-0.3769838860540292,0.05003866550977774,239
33.0,12.275,0,0,2,0,1,1,-0.050770042269578805,-0.0033239958772364854,-0.034732390559965354,0.0001076086143399658,-0.06051228751226454,0.08588496123402505,-0.3795606665668073,0.04625450284071418,240
0.0,14.4542,1,0,3,0,0,0,0.28176975763700574,-0.00037592918711200785,0.03474446288175146,0.014437674816831626,-0.06085688532879898,-0.19892757356365334,0.3569667555128042,-0.013630779722445547,241
0.0,15.5,1,0,3,1,0,0,0.291198020826007,0.0006364317635200729,0.03829673425343552,0.027751953873720606,-0.0644167116896181,-0.19145448115844396,0.35766748024460154,-0.00902062886126662,242
29.0,10.5,0,0,2,0,1,1,-0.04439965732408928,0.005214821392163513,-0.021885408421873274,0.0014447413654846068,-0.0675266596595438,0.07394251585407617,-0.3796840372217651,0.052537019785804946,243
22.0,7.125,0,0,3,0,1,1,-0.06976844047633592,0.02391744217829443,-0.03084150522994257,-0.1096554952807394,-0.06010239233789036,-0.179214893998166,-0.3643205243423308,0.03998165780261992,244
30.0,7.225,0,0,3,0,0,1,-0.033328303324481064,0.0064876925322423845,0.021592572826048456,-0.10149154789168409,-0.07413424006671644,-0.18096453240249272,-0.36091102948755177,0.03811534407350075,245
44.0,90.0,2,0,1,1,0,1,-0.1741792651597273,0.008600272792573999,0.01587137207116401,0.06600517469840278,-0.07282505458870749,0.17537189188800203,-0.3744083738446908,-0.022425196898020406,246
25.0,7.775,0,0,3,0,1,0,-0.0512441252778436,0.021914418710298002,-0.027609976158277417,-0.10673175382255282,-0.06185396872742579,-0.18811411632109215,0.36237351448616373,0.046992359600417165,247
24.0,14.5,0,2,2,0,1,0,-0.068251596795788,0.016374689130436416,-0.02721396894274079,0.03259411923240111,0.05763781759340391,0.09778724535606899,0.37565314117417764,0.04916836556273689,248
37.0,52.5542,1,1,1,0,1,1,-0.1809430784317344,-0.006589383169442249,-0.01931177584999734,0.08547644578762584,0.0394100741277934,0.1679074720387054,-0.37500069552998105,-0.020223477935960164,249
54.0,26.0,1,0,2,0,1,1,-0.18107312506771608,-0.0001850029531499863,-0.02897260040249734,0.04733540786745309,-0.05832201234983957,0.0840265340908022,-0.37235038142521415,-0.006199748135304831,250
0.0,7.25,0,0,3,0,1,1,0.2695889771169117,0.002331520549779484,-0.031164201263470838,-0.1122847369372576,-0.0637634357940913,-0.17066168314698582,-0.3609131636363149,0.04401306685971559,251
29.0,10.4625,1,1,3,0,1,0,-0.036604475844317697,0.018477873882531023,-0.031897924470224,0.011721106801590005,0.05746969124106536,-0.1993011985993612,0.35946050967953297,-0.012995312112609653,252
62.0,26.55,0,0,1,0,1,1,-0.18167755121239748,0.006873146646700448,-0.02012011136926783,0.02564145101326125,-0.0617367395926001,0.17493404822822622,-0.3757939488154116,0.04175917232219434,253
30.0,16.1,1,0,3,0,1,1,-0.04592038076636436,0.02376373889697308,-0.037657867382303124,0.031647453947785696,-0.06398692270066442,-0.18824050037498444,-0.36595621718060345,-0.005422419515419247,254
41.0,20.2125,0,2,3,0,1,0,-0.17484842641747342,0.010075098787203913,-0.030473872752903357,0.032230424561062516,0.0559510835781164,-0.21123215388321898,0.35956802861496195,0.0481516347869359,255
29.0,15.2458,0,2,3,0,0,0,-0.03613028094022333,-0.0014690448409203347,0.030594067811682932,0.025400215332262888,0.05452980166829665,-0.20168509705312082,0.3606413852441314,0.0383118174351711,256
0.0,79.2,0,0,1,0,0,0,0.2817163099801471,0.01966001926383917,0.02839369713025595,0.06996772522708004,-0.06689735928106082,0.1764451527227482,0.3836240054196842,0.04188020637858133,257
30.0,86.5,0,0,1,0,1,0,-0.03461174858926949,0.012922512860271065,-0.029109903041937665,0.061671748388318647,-0.04735286216235904,0.19657094436305117,0.37194070174555793,0.04183377011614361,258
35.0,512.3292,0,0,1,0,0,0,-0.03353072258950017,0.0019115831177867687,0.03585066586518457,0.07609719903202108,-0.06299368291068909,0.1832191455025545,0.38466119512268254,0.04148054684399494,259
50.0,26.0,0,1,2,0,1,0,-0.17641120249695785,0.020620397102419547,-0.029028444833861897,0.021302288028462027,0.045991762996553234,0.09034904915229337,0.37865808160244585,0.03997572934795418,260
0.0,7.75,0,0,3,1,0,1,0.2843094228223937,-0.009749538498175859,0.03649631698268939,-0.11361555325872655,-0.06211990896145304,-0.1760021011897741,-0.366422153394948,0.05055644100157407,261
3.0,31.3875,4,2,3,0,1,1,0.285187647235378,0.006178707289585257,-0.03320657190408313,0.05779943666305578,0.022173074770496883,-0.18633945569637267,-0.34139515918627555,-0.10128924715794066,262
52.0,79.65,1,1,1,0,1,1,-0.17705672659569474,0.017791796777432388,-0.02346295726420795,0.07975279629537657,0.06326853357869174,0.17574933804687376,-0.3604074489092494,-0.016296833363600334,263
40.0,0.0,0,0,1,0,1,1,-0.17259806071285969,0.004810267640865487,-0.031137661623004572,-0.11544250365113858,-0.07503708677313838,0.1678519110377682,-0.39174209956002,0.03692143270586464,264
0.0,7.75,0,0,3,1,0,0,0.277109930711443,0.0012330583361104337,0.034909448938513,-0.1099999136522778,-0.05958560651265679,-0.19691530282405445,0.36014099688349915,0.037951450523842786,265
36.0,10.5,0,0,2,0,1,1,-0.17139929207533328,0.024709379820054223,-0.016923407991543196,-0.005476009103046459,-0.06473085545585704,0.08281763322828313,-0.3825792921707193,0.04601539451929627,266
16.0,39.6875,4,1,3,0,1,1,-0.0723373894634402,0.019120526757967063,-0.02866077183914307,0.0771383253632861,0.06409803241896464,-0.17385680885967825,-0.3641157080613969,-0.11967391703619165,267
25.0,7.775,1,0,3,0,1,1,-0.0321051723153806,0.007301177460513129,-0.025099048335553847,-0.10659672215663551,-0.05053374597903447,-0.18688940105412127,-0.3710076553545938,-0.012249641947071874,268
58.0,153.4625,0,1,1,0,1,0,-0.16713863270464052,0.029230335750852866,-0.027588955888393184,0.05905717849528215,0.04973230150234585,0.1857881039506881,0.37936400077604615,0.0454572212765354,269
35.0,135.6333,0,0,1,0,1,0,-0.03922116259447476,0.023908310976598804,-0.027807933739285345,0.057488447547902055,-0.062084498906471275,0.18523399822388154,0.37172043456041587,0.04041653091754187,270
0.0,31.0,0,0,1,0,1,1,0.27124605354755243,0.006309897002585862,-0.03641830206188483,0.03435532516640419,-0.06413667627452747,0.16366643594840596,-0.3758582379707269,0.04045173036433083,271
25.0,0.0,0,0,3,0,1,1,-0.03500414162806971,0.009853242650734338,-0.01974353716564526,-0.09862207099766185,-0.07305659228465661,-0.17919700826297355,-0.36763602807233237,0.04108404561915639,272
41.0,19.5,0,1,2,0,1,0,-0.17899343692467848,0.0020785615850602694,-0.02637047521016513,0.03953712790214267,0.04721231212401754,0.09437869788644887,0.37117589381249444,0.04717591415048825,273
37.0,29.7,0,1,1,0,0,1,-0.1728493336859901,-0.004933291638280304,0.027805697990913952,0.036099150799776554,0.04812972186714831,0.16194035372352605,-0.37132981163562323,0.04503881470047943,274
0.0,7.75,0,0,3,1,0,0,0.2663776167583484,-0.013076736461406365,0.03318376519241353,-0.10434615005637442,-0.06836255047583795,-0.19255052653222485,0.37235547842888933,0.053859548277807034,275
63.0,77.9583,1,0,1,0,1,0,-0.17163684749389976,0.004065226483985574,-0.028460900825663406,0.062291256176296286,-0.07018719265309446,0.19886845952567941,0.37573374423461425,-0.00820185377022991,276
45.0,7.75,0,0,3,0,1,0,-0.17797694142206896,0.00677096157898947,-0.03621337906019154,-0.10366887397407254,-0.06289370915823661,-0.20380732999946205,0.3649733485205991,0.04102693834323248,277
0.0,0.0,0,0,2,0,1,1,0.27048358279949786,0.02633130335802367,-0.025610593757604015,-0.10745151038556387,-0.06909824289844163,0.0770011414300976,-0.3810772345610121,0.04679647712842941,278
7.0,29.125,4,1,3,1,0,1,-0.07508872827930224,-0.027973800057734626,0.027703080416330017,0.03921972327252042,0.06929125579858304,-0.18819887537537613,-0.35606511307283234,-0.09750359893614198,279
35.0,20.25,1,1,3,0,1,0,-0.036833738915037016,0.029347646975034884,-0.025195033496898098,0.03971628657031481,0.06418728976786432,-0.20458654783789468,0.34578293207593097,-0.010637033900507591,280
